chit_id,chitnumber,payment_weeks,amount_per_week,total_amount,overdue_fees,cash_received,balance,total_paid_week,timestamp,num_of_chits
318,MCD20303,5,250,1250,0,1250,0,5,24.11.25,1
318,MCD20303,4,250,1000,0,1000,0,9,24.12.08,1
318,MCD20303,5,250,1250,0,1250,0,14,24.12.29,1
318,MCD20303,6,250,1500,0,1500,0,20,25.02.07,1
318,MCD20303,4,250,1000,0,1000,0,24,25.03.15,1
318,MCD20303,6,250,1500,0,1500,0,30,25.05.03,1
319,MCD20304,4,250,1000,0,1000,0,4,24.11.25,1
319,MCD20304,4,250,1000,0,1000,0,8,24.12.12,1
319,MCD20304,4,250,1000,0,1000,0,12,25.01.04,1
319,MCD20304,4,250,1000,0,1000,0,16,25.01.18,1
319,MCD20304,4,250,1000,0,1000,0,20,25.02.24,1
319,MCD20304,4,250,1000,0,1000,0,24,25.03.14,1
319,MCD20304,4,250,1000,0,1000,0,28,25.04.12,1
320,MCD20305,6,250,1500,0,1500,0,6,24.11.25,1
320,MCD20305,8,250,2000,0,2000,0,14,25.01.22,1
320,MCD20305,12,250,3000,0,3000,0,26,25.03.03,1
320,MCD20305,4,250,1000,0,1000,0,30,25.04.03,1
321,MCD20306,8,250,2000,0,2000,0,8,24.11.26,1
321,MCD20306,2,250,500,0,500,0,10,24.12.04,1
321,MCD20306,4,250,1000,0,1000,0,14,24.12.17,1
321,MCD20306,2,250,500,0,500,0,16,24.12.29,1
321,MCD20306,4,250,1000,0,1000,0,20,25.01.24,1
321,MCD20306,2,250,500,0,500,0,22,25.02.09,1
321,MCD20306,4,250,1000,0,1000,0,26,25.02.25,1
321,MCD20306,6,250,1500,0,1500,0,32,25.03.06,1
321,MCD20306,4,250,1000,0,1000,0,36,25.04.27,1
322,MCD20307,8,250,2000,0,2000,0,8,24.11.27,1
322,MCD20307,4,250,1000,0,1000,0,12,24.12.25,1
322,MCD20307,4,250,1000,0,1000,0,16,25.02.01,1
322,MCD20307,4,250,1000,0,1000,0,20,25.02.14,1
322,MCD20307,4,250,1000,0,1000,0,24,25.03.10,1
322,MCD20307,4,250,1000,0,1000,0,28,25.04.13,1
323,MCD20308,8,250,2000,0,2000,0,8,24.11.27,1
323,MCD20308,4,250,1000,0,1000,0,12,24.12.25,1
323,MCD20308,4,250,1000,0,1000,0,16,25.02.01,1
323,MCD20308,4,250,1000,0,1000,0,20,25.02.14,1
323,MCD20308,4,250,1000,0,1000,0,24,25.03.10,1
323,MCD20308,4,250,1000,0,1000,0,28,25.04.13,1
324,MCD20309,8,250,2000,0,2000,0,8,24.11.27,1
324,MCD20309,4,250,1000,0,1000,0,12,24.12.25,1
324,MCD20309,4,250,1000,0,1000,0,16,25.02.01,1
324,MCD20309,4,250,1000,0,1000,0,20,25.02.14,1
324,MCD20309,4,250,1000,0,1000,0,24,25.03.10,1
324,MCD20309,4,250,1000,0,1000,0,28,25.04.13,1
325,MCD20310,8,500,4000,0,4000,0,8,24.11.27,2
325,MCD20310,4,500,2000,0,2000,0,12,24.12.09,2
325,MCD20310,4,500,2000,0,2000,0,16,25.01.22,2
325,MCD20310,4,500,2000,0,2000,0,20,25.02.12,2
325,MCD20310,4,500,2000,0,2000,0,24,25.04.10,2
325,MCD20310,4,500,2000,0,2000,0,28,25.04.21,2
326,MCD20311,8,250,2000,0,2000,0,8,24.11.28,1
326,MCD20311,4,250,1000,0,1000,0,12,25.01.02,1
326,MCD20311,6,250,1500,0,1500,0,18,25.02.07,1
326,MCD20311,4,250,1000,0,1000,0,22,25.03.03,1
326,MCD20311,5,250,1250,0,1250,0,27,25.04.11,1
327,MCD20312,10,250,2500,0,2500,0,10,24.12.04,1
327,MCD20312,10,250,2500,0,2500,0,20,25.01.20,1
327,MCD20312,8,250,2000,0,2000,0,28,25.02.27,1
327,MCD20312,4,250,1000,0,1000,0,32,25.04.30,1
329,MCD20314,8,250,2000,0,2000,0,8,24.12.05,1
329,MCD20314,4,250,1000,0,1000,0,12,25.01.09,1
329,MCD20314,4,250,1000,0,1000,0,16,25.02.04,1
329,MCD20314,4,250,1000,0,1000,0,20,25.02.13,1
329,MCD20314,4,250,1000,0,1000,0,24,25.03.06,1
329,MCD20314,4,250,1000,0,1000,0,28,25.04.03,1
329,MCD20314,4,250,1000,0,1000,0,32,25.05.07,1
330,MCD20315,9,250,2250,0,2250,0,9,24.12.07,1
331,MCD20316,8,250,2000,0,2000,0,8,24.12.08,1
331,MCD20316,4,250,1000,0,1000,0,12,25.01.14,1
331,MCD20316,6,250,1500,0,1500,0,18,25.02.15,1
331,MCD20316,7,250,1750,0,1750,0,25,25.03.18,1
331,MCD20316,4,250,1000,0,1000,0,29,25.04.21,1
331,MCD20316,4,250,1000,0,1000,0,33,25.05.14,1
332,MCD20317,4,250,1000,0,1000,0,4,24.12.08,1
332,MCD20317,6,250,1500,0,1500,0,10,24.12.17,1
332,MCD20317,2,250,500,0,500,0,12,25.01.05,1
332,MCD20317,2,250,500,0,500,0,14,25.01.27,1
332,MCD20317,3,250,750,0,750,0,17,25.02.03,1
332,MCD20317,1,250,250,0,250,0,18,25.02.09,1
332,MCD20317,1,250,250,0,250,0,19,25.02.17,1
332,MCD20317,1,250,250,0,250,0,20,25.02.24,1
332,MCD20317,2,250,500,0,500,0,22,25.03.09,1
332,MCD20317,1,250,250,0,250,0,23,25.03.16,1
332,MCD20317,1,250,250,0,250,0,24,25.03.25,1
332,MCD20317,4,250,1000,0,1000,0,28,25.04.13,1
332,MCD20317,3,250,750,0,750,0,31,25.05.05,1
333,MCD20318,6,250,1500,0,1500,0,6,24.12.09,1
333,MCD20318,6,250,1500,0,1500,0,12,25.01.11,1
333,MCD20318,6,250,1500,0,1500,0,18,25.02.13,1
333,MCD20318,4,250,1000,0,1000,0,22,25.03.10,1
333,MCD20318,4,250,1000,0,1000,0,26,25.04.07,1
334,MCD20319,12,250,3000,0,3000,0,12,24.12.09,1
334,MCD20319,4,250,1000,0,1000,0,16,25.01.06,1
334,MCD20319,4,250,1000,0,1000,0,20,25.02.10,1
334,MCD20319,4,250,1000,0,1000,0,24,25.03.11,1
334,MCD20319,4,250,1000,0,1000,0,28,25.04.06,1
334,MCD20319,4,250,1000,0,1000,0,32,25.05.04,1
335,MCD20320,9,250,2250,0,2250,0,9,24.12.17,1
335,MCD20320,3,250,750,0,750,0,12,24.12.23,1
335,MCD20320,2,250,500,0,500,0,14,25.01.07,1
335,MCD20320,3,250,750,0,750,0,17,25.02.03,1
335,MCD20320,4,250,1000,0,1000,0,21,25.03.03,1
335,MCD20320,4,250,1000,0,1000,0,25,25.03.19,1
335,MCD20320,4,250,1000,0,1000,0,29,25.04.08,1
336,MCD20321,12,250,3000,0,3000,0,12,24.12.19,1
336,MCD20321,4,250,1000,0,1000,0,16,25.01.05,1
336,MCD20321,4,250,1000,0,1000,0,20,25.02.06,1
336,MCD20321,4,250,1000,0,1000,0,24,25.03.14,1
336,MCD20321,4,250,1000,0,1000,0,28,25.04.07,1
336,MCD20321,4,250,1000,0,1000,0,32,25.05.04,1
337,MCD20322,10,250,2500,0,2500,0,10,24.12.23,1
337,MCD20322,6,250,1500,0,1500,0,16,25.01.14,1
338,MCD20323,8,250,2000,0,2000,0,8,24.12.24,1
338,MCD20323,4,250,1000,0,1000,0,12,24.12.31,1
338,MCD20323,8,250,2000,0,2000,0,20,25.01.28,1
338,MCD20323,4,250,1000,0,1000,0,24,25.02.25,1
338,MCD20323,8,250,2000,0,2000,0,32,25.04.19,1
339,MCD20324,20,250,5000,0,5000,0,20,25.02.21,1
339,MCD20324,4,250,1000,0,1000,0,24,25.03.10,1
340,MCD40001,2,400,800,0,800,0,2,24.10.19,1
340,MCD40001,5,400,2000,0,2000,0,7,24.10.28,1
340,MCD40001,5,400,2000,0,2000,0,12,24.11.17,1
340,MCD40001,5,400,2000,0,2000,0,17,25.01.05,1
340,MCD40001,5,400,2000,0,2000,0,22,25.02.15,1
340,MCD40001,5,400,2000,0,2000,0,27,25.04.07,1
340,MCD40001,5,400,2000,0,2000,0,32,25.05.06,1
341,MCD40002,2,400,800,0,800,0,2,24.10.19,1
341,MCD40002,5,400,2000,0,2000,0,7,24.10.28,1
341,MCD40002,5,400,2000,0,2000,0,12,24.11.17,1
341,MCD40002,5,400,2000,0,2000,0,17,25.01.05,1
341,MCD40002,5,400,2000,0,2000,0,22,25.02.15,1
341,MCD40002,5,400,2000,0,2000,0,27,25.04.07,1
341,MCD40002,5,400,2000,0,2000,0,32,25.05.06,1
342,MCD40003,1,400,400,0,400,0,1,24.10.20,1
342,MCD40003,8,400,3200,0,3200,0,9,24.12.30,1
343,MCD40004,2,400,800,0,800,0,2,24.10.20,1
343,MCD40004,2,400,800,0,800,0,4,24.10.23,1
343,MCD40004,4,400,1600,0,1600,0,8,24.11.10,1
343,MCD40004,4,400,1600,0,1600,0,12,24.11.30,1
343,MCD40004,4,400,1600,0,1600,0,16,25.01.08,1
343,MCD40004,4,400,1600,0,1600,0,20,25.02.04,1
343,MCD40004,4,400,1600,0,1600,0,24,25.03.09,1
343,MCD40004,4,400,1600,0,1600,0,28,25.04.05,1
343,MCD40004,5,400,2000,0,2000,0,33,25.04.27,1
344,MCD40005,2,800,1600,0,1600,0,2,24.10.20,2
344,MCD40005,2,800,1600,0,1600,0,4,24.11.05,2
344,MCD40005,5,800,4000,0,4000,0,9,24.11.25,2
344,MCD40005,2,800,1600,0,1600,0,11,24.12.05,2
344,MCD40005,3,800,2400,0,2400,0,14,24.12.23,2
344,MCD40005,3,800,2400,0,2400,0,17,25.01.07,2
344,MCD40005,3,800,2400,0,2400,0,20,25.01.22,2
344,MCD40005,3,800,2400,0,2400,0,23,25.02.17,2
344,MCD40005,3,800,2400,0,2400,0,26,25.03.05,2
344,MCD40005,3,800,2400,0,2400,0,29,25.03.26,2
344,MCD40005,2,800,1600,0,1600,0,31,25.04.19,2
344,MCD40005,2,800,1600,0,1600,0,33,25.05.14,2
345,MCD40006,1,400,400,0,400,0,1,24.10.20,1
345,MCD40006,1,400,400,0,400,0,2,24.10.27,1
345,MCD40006,5,400,2000,0,2000,0,7,24.11.24,1
345,MCD40006,2,400,800,0,800,0,9,24.12.08,1
345,MCD40006,5,400,2000,0,2000,0,14,24.12.30,1
345,MCD40006,2,400,800,0,800,0,16,25.01.08,1
345,MCD40006,3,400,1200,0,1200,0,19,25.01.22,1
345,MCD40006,3,400,1200,0,1200,0,22,25.02.17,1
345,MCD40006,5,400,2000,0,2000,0,27,25.03.19,1
345,MCD40006,5,400,2000,0,2000,0,32,25.04.10,1
346,MCD40007,2,400,800,0,800,0,2,24.10.20,1
347,MCD40008,1,800,800,0,800,0,1,24.10.20,2
347,MCD40008,3,800,2400,0,2400,0,4,24.11.08,2
347,MCD40008,2,800,1600,0,1600,0,6,24.12.02,2
347,MCD40008,7,800,5600,0,5600,0,13,25.01.22,2
347,MCD40008,3,800,2400,0,2400,0,16,25.02.05,2
347,MCD40008,2,800,1600,0,1600,0,18,25.02.22,2
347,MCD40008,2,800,1600,0,1600,0,20,25.02.24,2
347,MCD40008,1,800,800,0,800,0,21,25.03.03,2
347,MCD40008,2,800,1600,0,1600,0,23,25.03.16,2
347,MCD40008,5,800,4000,0,4000,0,28,25.04.08,2
347,MCD40008,3,800,2400,0,2400,0,31,25.04.28,2
348,MCD40009,2,400,800,0,800,0,2,24.10.21,1
348,MCD40009,8,400,3200,0,3200,0,10,24.11.05,1
348,MCD40009,13,400,5200,0,5200,0,23,25.03.19,1
349,MCD40010,2,400,800,0,800,0,2,24.10.21,1
349,MCD40010,4,400,1600,0,1600,0,6,24.11.04,1
349,MCD40010,3,400,1200,0,1200,0,9,24.11.15,1
349,MCD40010,3,400,1200,0,1200,0,12,24.12.12,1
349,MCD40010,4,400,1600,0,1600,0,16,25.01.06,1
349,MCD40010,4,400,1600,0,1600,0,20,25.02.02,1
349,MCD40010,3,400,1200,0,1200,0,23,25.03.04,1
349,MCD40010,4,400,1600,0,1600,0,27,25.04.12,1
349,MCD40010,5,400,2000,0,2000,0,32,25.04.26,1
350,MCD40011,2,400,800,0,800,0,2,24.10.21,1
350,MCD40011,3,400,1200,0,1200,0,5,24.11.13,1
350,MCD40011,5,400,2000,0,2000,0,10,24.12.21,1
350,MCD40011,10,400,4000,0,4000,0,20,25.02.25,1
350,MCD40011,4,400,1600,0,1600,0,24,25.03.22,1
350,MCD40011,5,400,2000,0,2000,0,29,25.04.27,1
351,MCD40012,2,400,800,0,800,0,2,24.10.21,1
351,MCD40012,5,400,2000,0,2000,0,7,24.11.13,1
351,MCD40012,5,400,2000,0,2000,0,12,24.12.21,1
351,MCD40012,7,400,2800,0,2800,0,19,25.02.25,1
351,MCD40012,5,400,2000,0,2000,0,24,25.03.22,1
351,MCD40012,5,400,2000,0,2000,0,29,25.04.27,1
352,MCD40013,2,400,800,0,800,0,2,24.10.21,1
352,MCD40013,2,400,800,0,800,0,4,24.11.07,1
352,MCD40013,3,400,1200,0,1200,0,7,24.11.18,1
352,MCD40013,7,400,2800,0,2800,0,14,25.01.07,1
352,MCD40013,8,400,3200,0,3200,0,22,25.04.30,1
352,MCD40013,7,400,2800,0,2800,0,29,25.05.03,1
352,MCD40013,5,400,2000,0,2000,0,34,25.05.04,1
353,MCD40014,4,400,1600,0,1600,0,4,24.10.22,1
353,MCD40014,4,400,1600,0,1600,0,8,24.10.26,1
353,MCD40014,4,400,1600,0,1600,0,12,24.12.02,1
353,MCD40014,4,400,1600,0,1600,0,16,25.01.09,1
353,MCD40014,4,400,1600,0,1600,0,20,25.02.02,1
353,MCD40014,4,400,1600,0,1600,0,24,25.03.09,1
353,MCD40014,4,400,1600,0,1600,0,28,25.04.05,1
353,MCD40014,4,400,1600,0,1600,0,32,25.05.06,1
354,MCD40015,2,400,800,0,800,0,2,24.10.22,1
354,MCD40015,2,400,800,0,800,0,4,24.10.27,1
354,MCD40015,2,400,800,0,800,0,6,24.11.04,1
354,MCD40015,2,400,800,0,800,0,8,24.11.10,1
354,MCD40015,2,400,800,0,800,0,10,24.11.17,1
354,MCD40015,2,400,800,0,800,0,12,24.11.23,1
354,MCD40015,3,400,1200,0,1200,0,15,24.12.06,1
354,MCD40015,2,400,800,0,800,0,17,24.12.24,1
354,MCD40015,3,400,800,0,800,0,20,25.01.12,1
354,MCD40015,5,400,2000,0,2000,0,25,25.02.13,1
354,MCD40015,10,400,4000,0,4000,0,35,25.03.27,1
355,MCD40016,2,400,800,0,800,0,2,24.10.22,1
355,MCD40016,2,400,800,0,800,0,4,24.10.27,1
355,MCD40016,2,400,800,0,800,0,6,24.11.04,1
355,MCD40016,2,400,800,0,800,0,8,24.11.10,1
355,MCD40016,2,400,800,0,800,0,10,24.11.17,1
355,MCD40016,2,400,800,0,800,0,12,24.11.23,1
355,MCD40016,3,400,1200,0,1200,0,15,24.12.06,1
355,MCD40016,2,400,800,0,800,0,17,24.12.24,1
355,MCD40016,3,400,800,0,800,0,20,25.01.12,1
355,MCD40016,5,400,2000,0,2000,0,25,25.02.13,1
355,MCD40016,10,400,4000,0,4000,0,35,25.03.27,1
356,MCD40017,2,400,800,0,800,0,2,24.10.22,1
356,MCD40017,2,400,800,0,800,0,4,24.10.27,1
356,MCD40017,2,400,800,0,800,0,6,24.11.04,1
356,MCD40017,2,400,800,0,800,0,8,24.11.10,1
356,MCD40017,2,400,800,0,800,0,10,24.11.17,1
356,MCD40017,2,400,800,0,800,0,12,24.11.23,1
356,MCD40017,3,400,1200,0,1200,0,15,24.12.06,1
356,MCD40017,2,400,800,0,800,0,17,24.12.24,1
356,MCD40017,3,400,800,0,800,0,20,25.01.12,1
356,MCD40017,5,400,2000,0,2000,0,25,25.02.13,1
356,MCD40017,10,400,4000,0,4000,0,35,25.03.27,1
357,MCD40018,1,1200,1200,0,1200,0,1,24.10.23,3
357,MCD40018,1,1200,1200,0,1200,0,2,24.10.25,3
357,MCD40018,1,1200,1200,0,1200,0,3,24.10.27,3
357,MCD40018,2,1200,2400,0,2400,0,5,24.11.05,3
357,MCD40018,2,1200,2400,0,2400,0,7,24.11.10,3
357,MCD40018,1,1200,1200,0,1200,0,8,24.11.18,3
357,MCD40018,1,1200,1200,0,1200,0,9,24.11.24,3
357,MCD40018,2,1200,2400,0,2400,0,11,24.12.09,3
357,MCD40018,1,1200,1200,0,1200,0,12,24.12.15,3
357,MCD40018,1,1200,1200,0,1200,0,13,24.12.20,3
357,MCD40018,1,1200,1200,0,1200,0,14,24.12.30,3
357,MCD40018,1,1200,1200,0,1200,0,15,25.01.02,3
357,MCD40018,1,1200,1200,0,1200,0,16,25.01.06,3
357,MCD40018,2,1200,2400,0,2400,0,18,25.01.18,3
357,MCD40018,2,1200,2400,0,2400,0,20,25.01.31,3
357,MCD40018,1,1200,1200,0,1200,0,21,25.02.11,3
357,MCD40018,1,1200,1200,0,1200,0,22,25.02.26,3
357,MCD40018,2,1200,2400,0,2400,0,24,25.03.15,3
357,MCD40018,1,1200,1200,0,1200,0,25,25.03.16,3
357,MCD40018,1,1200,1200,0,1200,0,26,25.03.26,3
357,MCD40018,1,1200,1200,0,1200,0,27,25.04.01,3
357,MCD40018,1,1200,1200,0,1200,0,28,25.04.15,3
357,MCD40018,2,1200,2400,0,2400,0,30,25.04.22,3
357,MCD40018,1,1200,1200,0,1200,0,31,25.05.08,3
358,MCD40019,1,400,400,0,400,0,1,24.10.23,1
358,MCD40019,3,400,1200,0,1200,0,4,24.11.06,1
358,MCD40019,4,400,1600,0,1600,0,8,24.11.24,1
358,MCD40019,5,400,2000,0,2000,0,13,25.01.06,1
358,MCD40019,5,400,2000,0,2000,0,18,25.02.04,1
358,MCD40019,6,400,2400,0,2400,0,24,25.03.20,1
358,MCD40019,5,400,2000,0,2000,0,29,25.03.24,1
359,MCD40020,1,400,400,0,400,0,1,24.10.23,1
359,MCD40020,1,400,400,0,400,0,2,24.10.30,1
359,MCD40020,2,400,800,0,800,0,4,24.11.06,1
359,MCD40020,1,400,400,0,400,0,5,24.11.15,1
359,MCD40020,1,400,400,0,400,0,6,24.11.24,1
359,MCD40020,2,400,800,0,800,0,8,24.12.01,1
359,MCD40020,1,400,400,0,400,0,9,24.12.10,1
359,MCD40020,1,400,400,0,400,0,10,24.12.16,1
359,MCD40020,3,400,1200,0,1200,0,13,25.01.05,1
359,MCD40020,2,400,800,0,800,0,15,25.02.01,1
359,MCD40020,2,400,800,0,800,0,17,25.02.08,1
359,MCD40020,3,400,1200,0,1200,0,20,25.02.24,1
359,MCD40020,4,400,1600,0,1600,0,24,25.03.23,1
359,MCD40020,4,400,1600,0,1600,0,28,25.04.18,1
360,MCD40021,1,400,400,0,400,0,1,24.10.23,1
360,MCD40021,6,400,2400,0,2400,0,7,24.11.23,1
360,MCD40021,5,400,2000,0,2000,0,12,25.01.06,1
360,MCD40021,5,400,2000,0,2000,0,17,25.02.28,1
360,MCD40021,5,400,2000,0,2000,0,22,25.03.10,1
360,MCD40021,5,400,2000,0,2000,0,27,25.04.21,1
361,MCD40022,1,400,400,0,400,0,1,24.10.23,1
361,MCD40022,6,400,2400,0,2400,0,7,24.11.23,1
361,MCD40022,5,400,2000,0,2000,0,12,25.01.06,1
361,MCD40022,5,400,2000,0,2000,0,17,25.02.28,1
361,MCD40022,5,400,2000,0,2000,0,22,25.03.10,1
361,MCD40022,5,400,2000,0,2000,0,27,25.04.21,1
362,MCD40023,4,400,1600,0,1600,0,4,24.10.24,1
362,MCD40023,4,400,1600,0,1600,0,8,24.12.07,1
362,MCD40023,4,400,1600,0,1600,0,12,24.12.31,1
362,MCD40023,4,400,1600,0,1600,0,16,25.01.22,1
362,MCD40023,4,400,1600,0,1600,0,20,25.02.27,1
362,MCD40023,4,400,1600,0,1600,0,24,25.03.27,1
362,MCD40023,4,400,1600,0,1600,0,28,25.04.26,1
363,MCD40024,2,400,800,0,800,0,2,24.10.24,1
363,MCD40024,3,400,1200,0,1200,0,5,24.10.26,1
363,MCD40024,10,400,4000,0,4000,0,15,24.11.27,1
363,MCD40024,5,400,2000,0,2000,0,20,25.01.12,1
363,MCD40024,5,400,2000,0,2000,0,25,25.02.20,1
364,MCD40025,5,400,2000,0,2000,0,5,24.10.24,1
364,MCD40025,12,400,4800,0,4800,0,17,25.01.07,1
365,MCD40026,1,400,400,0,400,0,1,24.10.24,1
366,MCD40027,1,400,400,0,400,0,1,24.10.24,1
367,MCD40028,3,400,1200,0,1200,0,3,24.10.25,1
367,MCD40028,1,400,400,0,400,0,4,24.10.27,1
367,MCD40028,4,400,1600,0,1600,0,8,24.11.10,1
367,MCD40028,4,400,1600,0,1600,0,12,24.12.08,1
367,MCD40028,4,400,1600,0,1600,0,16,25.01.06,1
367,MCD40028,4,400,1600,0,1600,0,20,25.02.04,1
367,MCD40028,4,400,1600,0,1600,0,24,25.03.10,1
367,MCD40028,4,400,1600,0,1600,0,28,25.04.06,1
367,MCD40028,4,400,1600,0,1600,0,32,25.05.06,1
368,MCD40029,4,400,1600,0,1600,0,4,24.10.25,1
369,MCD40030,8,400,3200,0,3200,0,8,24.10.26,1
369,MCD40030,4,400,1600,0,1600,0,12,24.11.03,1
369,MCD40030,8,400,3200,0,3200,0,20,24.12.25,1
369,MCD40030,8,400,3200,0,3200,0,28,25.01.17,1
369,MCD40030,8,400,3200,0,3200,0,36,25.03.01,1
369,MCD40030,8,400,3200,0,3200,0,44,25.04.14,1
370,MCD40031,1,400,400,0,400,0,1,24.10.27,1
370,MCD40031,6,400,2400,0,2400,0,7,24.11.23,1
370,MCD40031,6,400,2400,0,2400,0,13,25.01.04,1
370,MCD40031,5,400,2000,0,2000,0,18,25.03.15,1
370,MCD40031,5,400,2000,0,2000,0,23,25.03.27,1
370,MCD40031,3,400,1200,0,1200,0,26,25.04.12,1
370,MCD40031,6,400,2000,0,2000,0,32,25.05.08,1
371,MCD40032,2,400,800,0,800,0,2,24.10.27,1
371,MCD40032,1,400,400,0,400,0,3,24.11.06,1
371,MCD40032,2,400,800,0,800,0,5,24.11.24,1
371,MCD40032,2,400,800,0,800,0,7,24.12.04,1
371,MCD40032,3,400,1200,0,1200,0,10,24.12.15,1
371,MCD40032,2,400,800,0,800,0,12,25.01.02,1
371,MCD40032,1,400,400,0,400,0,13,25.01.09,1
371,MCD40032,4,400,1600,0,1600,0,17,25.02.02,1
371,MCD40032,1,400,400,0,400,0,18,25.02.13,1
371,MCD40032,1,400,400,0,400,0,19,25.02.24,1
371,MCD40032,4,400,1600,0,1600,0,23,25.03.09,1
371,MCD40032,1,400,400,0,400,0,24,25.03.24,1
371,MCD40032,2,400,800,0,800,0,26,25.04.06,1
371,MCD40032,1,400,400,0,400,0,27,25.04.23,1
371,MCD40032,1,400,400,0,400,0,28,25.05.12,1
372,MCD40033,1,400,400,0,400,0,1,24.10.27,1
372,MCD40033,3,400,1200,0,1200,0,4,24.11.06,1
372,MCD40033,2,400,800,0,800,0,6,24.11.24,1
372,MCD40033,2,400,800,0,800,0,8,24.12.04,1
372,MCD40033,1,400,400,0,400,0,9,24.12.15,1
372,MCD40033,3,400,1200,0,1200,0,12,25.01.02,1
372,MCD40033,4,400,1600,0,1600,0,16,25.02.02,1
372,MCD40033,3,400,1200,0,1200,0,19,25.02.10,1
372,MCD40033,1,400,400,0,400,0,20,25.02.24,1
372,MCD40033,4,400,1600,0,1600,0,24,25.03.09,1
372,MCD40033,1,400,400,0,400,0,25,25.03.24,1
372,MCD40033,2,400,800,0,800,0,27,25.04.06,1
372,MCD40033,3,400,1200,0,1200,0,30,25.04.23,1
372,MCD40033,2,400,800,0,800,0,32,25.05.12,1
373,MCD40034,4,400,1600,0,1600,0,4,24.10.28,1
373,MCD40034,4,400,1600,0,1600,0,8,24.11.06,1
373,MCD40034,4,400,1600,0,1600,0,12,24.12.05,1
373,MCD40034,4,400,1600,0,1600,0,16,25.01.03,1
373,MCD40034,4,400,1600,0,1600,0,20,25.02.04,1
373,MCD40034,4,400,1600,0,1600,0,24,25.03.01,1
373,MCD40034,4,400,1600,0,1600,0,28,25.03.31,1
373,MCD40034,4,400,1600,0,1600,0,32,25.05.05,1
374,MCD40035,1,400,400,0,400,0,1,24.10.28,1
374,MCD40035,10,400,4000,0,4000,0,11,24.12.28,1
375,MCD40036,1,400,400,0,400,0,1,24.10.31,1
375,MCD40036,4,400,1600,0,1600,0,5,24.11.08,1
375,MCD40036,6,400,2400,0,2400,0,11,24.12.26,1
375,MCD40036,3,400,1200,0,1200,0,14,25.01.10,1
375,MCD40036,2,400,800,0,800,0,16,25.01.17,1
375,MCD40036,2,400,800,0,800,0,18,25.02.07,1
375,MCD40036,2,400,800,0,800,0,20,25.02.18,1
375,MCD40036,3,400,1200,0,1200,0,23,25.03.14,1
375,MCD40036,5,400,2000,0,2000,0,28,25.04.14,1
375,MCD40036,2,400,800,0,800,0,30,25.05.01,1
376,MCD40037,4,400,1600,0,1600,0,4,24.10.31,1
376,MCD40037,4,400,1600,0,1600,0,8,24.11.16,1
376,MCD40037,4,400,1600,0,1600,0,12,24.12.25,1
376,MCD40037,4,400,1600,0,1600,0,16,25.01.17,1
376,MCD40037,4,400,1600,0,1600,0,20,25.02.15,1
376,MCD40037,4,400,1600,0,1600,0,24,25.03.15,1
376,MCD40037,8,400,3200,0,3200,0,32,25.05.01,1
377,MCD40038,4,400,1600,0,1600,0,4,24.10.31,1
377,MCD40038,4,400,1600,0,1600,0,8,24.11.16,1
377,MCD40038,4,400,1600,0,1600,0,12,24.12.25,1
377,MCD40038,4,400,1600,0,1600,0,16,25.01.17,1
377,MCD40038,4,400,1600,0,1600,0,20,25.02.15,1
377,MCD40038,4,400,1600,0,1600,0,24,25.03.15,1
377,MCD40038,8,400,3200,0,3200,0,32,25.05.01,1
378,MCD40039,4,1600,6400,0,6400,0,4,24.10.31,4
378,MCD40039,8,1600,12800,0,12800,0,12,24.11.26,4
378,MCD40039,5,1600,8000,0,8000,0,17,25.02.04,4
378,MCD40039,1,1600,1600,0,1600,0,18,25.03.25,4
379,MCD40040,4,400,1600,0,1600,0,4,24.11.02,1
379,MCD40040,4,400,1600,0,1600,0,8,24.12.08,1
379,MCD40040,4,400,1600,0,1600,0,12,24.12.29,1
379,MCD40040,10,400,4000,0,4000,0,22,25.03.01,1
379,MCD40040,5,400,2000,0,2000,0,27,25.03.18,1
379,MCD40040,5,400,2000,0,2000,0,32,25.04.27,1
380,MCD40041,1,400,400,0,400,0,1,24.11.02,1
380,MCD40041,3,400,1200,0,1200,0,4,24.11.06,1
380,MCD40041,4,400,1600,0,1600,0,8,24.12.03,1
380,MCD40041,5,400,2000,0,2000,0,13,25.01.03,1
380,MCD40041,4,400,1600,0,1600,0,17,25.02.02,1
380,MCD40041,5,400,2000,0,2000,0,22,25.03.03,1
380,MCD40041,5,400,2000,0,2000,0,27,25.04.04,1
380,MCD40041,5,400,2000,0,2000,0,32,25.05.08,1
381,MCD40042,4,400,1600,0,1600,0,4,24.11.03,1
381,MCD40042,4,400,1600,0,1600,0,8,24.12.08,1
381,MCD40042,6,400,2000,0,2000,0,14,25.01.06,1
381,MCD40042,4,400,1600,0,1600,0,18,25.02.05,1
381,MCD40042,4,400,1600,0,1600,0,22,25.03.06,1
381,MCD40042,2,400,800,0,800,0,24,25.03.20,1
381,MCD40042,4,400,1600,0,1600,0,28,25.04.05,1
381,MCD40042,4,400,1600,0,1600,0,32,25.05.08,1
382,MCD40043,4,400,1600,0,1600,0,4,24.11.03,1
382,MCD40043,4,400,1600,0,1600,0,8,24.12.08,1
382,MCD40043,6,400,2000,0,2000,0,14,25.01.06,1
382,MCD40043,4,400,1600,0,1600,0,18,25.02.05,1
382,MCD40043,4,400,1600,0,1600,0,22,25.03.06,1
382,MCD40043,2,400,800,0,800,0,24,25.03.20,1
